ITEM	MAPPED_ITEM	Item_Start_Date	Item_End_Date	Item_reuse_flag	Mapped_Item_Desc	Mapped_Item_Category	Mapped_Item_Group	Mapped_Item_Subgroup	Mapped_Item_Subheading	CATEGORY_DESC	GROUP_DESC	SUBGROUP_DESC	SUBHEADING_DESC	BTOS	BTOS_DESC	MODIFY_BBI_FLAG
00704	00715	01/11/1999	30/04/2010		Professional attendance by a medical practitioner (other than a specialist or consultant physician) at consulting rooms or in another place other than a hospital or residential aged care facility, for a health assessment of a patient who is of Aboriginal or Torres Strait Islander descent-not more than once in a 9 month period	01	A14			PROFESSIONAL ATTENDANCES	HEALTH ASSESSMENTS			0102	Non-referred attendances - Enhanced Primary Care
00705	00705	01/05/2010	31/12/9999		Professional attendance by a medical practitioner (other than a specialist or consultant physician) to perform a long health assessment, lasting at least 45 minutes but less than 60 minutes, including: (a) comprehensive information collection, including taking a patient history; and (b) an extensive examination of the patient's medical condition and physical function; and (c) initiating interventions and referrals as indicated; and (d) providing a basic preventive health care management plan for the patient	01	A14		01	PROFESSIONAL ATTENDANCES	HEALTH ASSESSMENTS		HEALTH ASSESSMENTS	0102	Non-referred attendances - Enhanced Primary Care
00706	00715	01/11/1999	30/04/2010		Professional attendance by a medical practitioner (other than a specialist or consultant physician) at consulting rooms or in another place other than a hospital or residential aged care facility, for a health assessment of a patient who is of Aboriginal or Torres Strait Islander descent-not more than once in a 9 month period	01	A14			PROFESSIONAL ATTENDANCES	HEALTH ASSESSMENTS			0102	Non-referred attendances - Enhanced Primary Care
00707	00707	01/05/2010	31/12/9999		Professional attendance by a medical practitioner (other than a specialist or consultant physician) to perform a prolonged health assessment (lasting at least 60 minutes) including: (a) comprehensive information collection, including taking a patient history; and (b) an extensive examination of the patient's medical condition, and physical, psychological and social function; and (c) initiating interventions or referrals as indicated; and (d) providing a comprehensive preventive health care management plan for the patient	01	A14		01	PROFESSIONAL ATTENDANCES	HEALTH ASSESSMENTS		HEALTH ASSESSMENTS	0102	Non-referred attendances - Enhanced Primary Care
00708	00715	01/05/2006	30/04/2010		Professional attendance by a medical practitioner (other than a specialist or consultant physician) at consulting rooms or in another place other than a hospital or residential aged care facility, for a health assessment of a patient who is of Aboriginal or Torres Strait Islander descent-not more than once in a 9 month period	01	A14			PROFESSIONAL ATTENDANCES	HEALTH ASSESSMENTS			0102	Non-referred attendances - Enhanced Primary Care
00709	00709	01/07/2008	30/04/2010		Attendance by a medical practitioner (including a general practitioner, but not including a specialist or consultant physician) AT CONSULTING ROOMS to undertake a health check for a patient who is receiving or has received their four year old immunisation. Not being an attendance on a patient in respect of whom a payment has already been made under this item or item 711. Benefits are payable on one occasion only for each eligible patient.	01	A14			PROFESSIONAL ATTENDANCES	HEALTH ASSESSMENTS			0102	Non-referred attendances - Enhanced Primary Care
00710	00715	01/05/2004	30/04/2010		Professional attendance by a medical practitioner (other than a specialist or consultant physician) at consulting rooms or in another place other than a hospital or residential aged care facility, for a health assessment of a patient who is of Aboriginal or Torres Strait Islander descent-not more than once in a 9 month period	01	A14			PROFESSIONAL ATTENDANCES	HEALTH ASSESSMENTS			0102	Non-referred attendances - Enhanced Primary Care
00711	10986	01/07/2008	30/04/2010		Service provided by a practice nurse or Aboriginal and Torres Strait Islander health practitioner being the provision of a health assessment for a patient who is receiving or has received their four year old immunisation, if: (a)the service is provided on behalf of, and under the supervision of, a medical practitioner (including a general practitioner, but not including a specialist or consultant physician), and (b)the person is not an admitted patient of a hospital. Not being an attendance on a patient in respect of whom a payment has already been made under this item or item 701, 703, 705, 707.Benefits are payable on one occasion only for each eligible patient	08	M12	M1203		MISCELLANEOUS SERVICES	SERVICES PROVIDED BY A PRACTICE NURSE OR ABORIGINAL AND TORRES STRAIT ISLANDER HEALTH PRACTITIONER ON BEHALF OF A MEDICAL PRACTITIONER	SERVICES PROVIDED BY A PRACTICE NURSE OR ABORIGINAL AND TORRES STRAIT ISLANDER HEALTH PRA		0110	Practice Nurse
00712	00712	01/07/2004	30/04/2010		Attendance by a medical practitioner (including a general practitioner but not including a specialist or consultant physician) AT A RESIDENTIAL AGED CARE FACILITY OR AT CONSULTING ROOMS for a Comprehensive Medical Assessment (CMA) of a permanent resident of a residential aged care facility - not being a CMA of a resident in respect of whom, in the preceding 12 months, a payment has been made under this item. Benefits under this item are payable in respect of one CMA for new residents on admission to a Residential Aged Care Facility and for continuing residents on an as required basis, with a maximum of one CMA for a resident in any twelve month period.	01	A14			PROFESSIONAL ATTENDANCES	HEALTH ASSESSMENTS			0102	Non-referred attendances - Enhanced Primary Care
00713	00713	01/07/2008	30/04/2010		Attendance by a medical practitioner (including a general practitioner but not including a specialist or consultant physician) AT A PLACE OTHER THAN A HOSPITAL to undertake a type 2 diabetes risk evaluation for a patient who is 40 to 49 years of age (inclusive) with a high risk of developing type 2 diabetes as determined by the Australian Type 2 Diabetes Risk Assessment Tool - not being a type 2 diabetes risk evaluation of a patient in respect of whom, in the preceding 3 years, a payment has been made under this item or item 717.	01	A14			PROFESSIONAL ATTENDANCES	HEALTH ASSESSMENTS			0102	Non-referred attendances - Enhanced Primary Care
00714	00714	01/05/2006	30/04/2010		HEALTH ASSESSMENT FOR REFUGEES AND OTHER HUMANITARIAN ENTRANTS Attendance by a medical practitioner (including a general practitioner, but not including a specialist or consultant physician) AT CONSULTING ROOMS for a health assessment of a patient that has been granted residency in Australia under the Humanitarian Program, not being a health assessment of a patient in respect of whom, a payment has been made under this item or item 700, 702, 712 or 716. Benefits are payable for a service provided to a patient within 12 months of them arriving in Australia or receiving residency (whichever is the later) Note: Benefits are payable on one occasion only for a service included in this item or item716	01	A14			PROFESSIONAL ATTENDANCES	HEALTH ASSESSMENTS			0102	Non-referred attendances - Enhanced Primary Care
00715	00715	01/05/2010	31/12/9999		Professional attendance by a medical practitioner (other than a specialist or consultant physician) at consulting rooms or in another place other than a hospital or residential aged care facility, for a health assessment of a patient who is of Aboriginal or Torres Strait Islander descent-not more than once in a 9 month period	01	A14		02	PROFESSIONAL ATTENDANCES	HEALTH ASSESSMENTS		ABORIGINAL AND TORRES STRAIT ISLANDER PEOPLES HEALTH ASSESSMENT	0102	Non-referred attendances - Enhanced Primary Care
00716	00716	01/05/2006	30/04/2010		Attendance by a medical practitioner (including a general practitioner, but not including a specialist or consultant physician) NOT BEING AN ATTENDANCE AT CONSULTING ROOMS, A HOSPITAL OR A RESIDENTIAL AGED CARE FACILITY for a health assessment of a patient that has been granted residency in Australia under the Humanitarian Program, not being a health assessment of a patient in respect of whom, a payment has been made under this item or item 700, 702, 712 or 714. Benefits are payable for a service provided to a patient within 12 months of them arriving in Australia or receiving residency (whichever is the later) Note: Benefits are payable on one occasion only for a service included in this item or item 714	01	A14			PROFESSIONAL ATTENDANCES	HEALTH ASSESSMENTS			0102	Non-referred attendances - Enhanced Primary Care
00717	00717	01/11/2006	30/04/2010		45 YEAR OLD HEALTH CHECK Attendance by a medical practitioner (including a general practitioner but not including a specialist or consultant physician) AT A PLACE OTHER THAN A HOSPITAL to undertake a health check for a patient between the age of 45 and 49 (inclusive) at risk of developing a chronic disease. Benefits are payable on one occasion only for each eligible patient.	01	A14			PROFESSIONAL ATTENDANCES	HEALTH ASSESSMENTS			0102	Non-referred attendances - Enhanced Primary Care
00718	00718	01/07/2007	30/04/2010		Attendance by a medical practitioner (including a general practitioner, but not including a specialist or consultant physician) AT CONSULTING ROOMS for a health assessment - of a patient with an intellectual disability - not being a health assessment of a patient in respect of whom, in the preceding 12 months, a payment has been made under this item or item 719.	01	A14			PROFESSIONAL ATTENDANCES	HEALTH ASSESSMENTS			0102	Non-referred attendances - Enhanced Primary Care
00719	00719	01/07/2007	30/04/2010		Attendance by a medical practitioner (including a general practitioner, but not including a specialist or consultant physician) not being an attendance at consulting rooms, a hospital or residential aged care facility for a health assessment - of a patient with an intellectual disability - not being a health assessment for a patient in respect of whom, in the preceding 12 months, a payment has been made under this item or item 718.	01	A14			PROFESSIONAL ATTENDANCES	HEALTH ASSESSMENTS			0102	Non-referred attendances - Enhanced Primary Care
00720	00720	01/11/1999	31/10/2005		PREPARATION by a medical practitioner (including a general practitioner, but not including a specialist or consultant physician), in consultation with a multidisciplinary care plan team, of a multidisciplinary COMMUNITY CARE PLAN for a patient (not being a service associated with a service to which items 734 to 779 apply) - payable not more than once in any 6 month period	01	A15	A1501		PROFESSIONAL ATTENDANCES	GP MANAGEMENT PLANS, TEAM CARE ARRANGEMENTS, MULTIDISCIPLINARY CARE PLANS	GP MANAGEMENT PLANS, TEAM CARE ARRANGEMENTS AND MULTIDISCIPLINARY CARE PLANS		0102	Non-referred attendances - Enhanced Primary Care
00721	00721	01/07/2005	31/12/9999		Attendance by a medical practitioner (including a general practitioner, but not including a specialist or consultant physician), for preparation of a GP management plan for a patient (other than a service associated with a service to which any of items 735 to 758 apply)	01	A15	A1501		PROFESSIONAL ATTENDANCES	GP MANAGEMENT PLANS, TEAM CARE ARRANGEMENTS, MULTIDISCIPLINARY CARE PLANS	GP MANAGEMENT PLANS, TEAM CARE ARRANGEMENTS AND MULTIDISCIPLINARY CARE PLANS		0102	Non-referred attendances - Enhanced Primary Care
00722	00722	01/11/1999	31/10/2005		PREPARATION by a medical practitioner (including a general practitioner, but not including a specialist or consultant physician), in consultation with a multidisciplinary care plan team, of a multidisciplinary DISCHARGE CARE PLAN for a patient (not being a service associated with a service to which items 734 to 779 apply) - payable not more than once for each HOSPITAL ADMISSION	01	A15	A1501		PROFESSIONAL ATTENDANCES	GP MANAGEMENT PLANS, TEAM CARE ARRANGEMENTS, MULTIDISCIPLINARY CARE PLANS	GP MANAGEMENT PLANS, TEAM CARE ARRANGEMENTS AND MULTIDISCIPLINARY CARE PLANS		0102	Non-referred attendances - Enhanced Primary Care
00723	00723	01/07/2005	31/12/9999		Attendance by a medical practitioner (including a general practitioner, but not including a specialist or consultant physician), to coordinate the development of team care arrangements for a patient (other than a service associated with a service to which any of items 735 to 758 apply)	01	A15	A1501		PROFESSIONAL ATTENDANCES	GP MANAGEMENT PLANS, TEAM CARE ARRANGEMENTS, MULTIDISCIPLINARY CARE PLANS	GP MANAGEMENT PLANS, TEAM CARE ARRANGEMENTS AND MULTIDISCIPLINARY CARE PLANS		0102	Non-referred attendances - Enhanced Primary Care
00724	00724	01/11/1999	31/10/2005		Attendance by a medical practitioner (including a general practitioner, but not including a specialist or consultant physician), to REVIEW a multidisciplinary COMMUNITY CARE PLAN or a DISCHARGE CARE PLAN prepared by that medical practitioner for a patient and claimed for under item 720 or 722 (not being a payment for a service to which items 734 to 779 apply) - payable not more than once in any 3 month period, and not being an attendance in relation to a patient: (a)for whom, in the preceding 3 months, a payment has been made under item 720; or (b)for whom, in the preceding month, a payment has been made under item 722	01	A15	A1501		PROFESSIONAL ATTENDANCES	GP MANAGEMENT PLANS, TEAM CARE ARRANGEMENTS, MULTIDISCIPLINARY CARE PLANS	GP MANAGEMENT PLANS, TEAM CARE ARRANGEMENTS AND MULTIDISCIPLINARY CARE PLANS		0102	Non-referred attendances - Enhanced Primary Care
00725	00732	01/07/2005	30/04/2010		Attendance by a medical practitioner (including a general practitioner, but not including a specialist or consultant physician) to review or coordinate a review of: (a) a GP management plan prepared by a medical practitioner (or an associated medical practitioner) to which item 721 applies; or (b) team care arrangements which have been coordinated by the medical practitioner (or an associated medical practitioner) to which item 723 applies	01	A15	A1501		PROFESSIONAL ATTENDANCES	GP MANAGEMENT PLANS, TEAM CARE ARRANGEMENTS, MULTIDISCIPLINARY CARE PLANS	GP MANAGEMENT PLANS, TEAM CARE ARRANGEMENTS AND MULTIDISCIPLINARY CARE PLANS		0102	Non-referred attendances - Enhanced Primary Care
00726	00726	01/11/1999	31/10/2005		Attendance by a medical practitioner (including a general practitioner, but not including a specialist or consultant physician), as a member of a multidisciplinary care plan team, to contribute to a multidisciplinary COMMUNITY CARE PLAN or to a REVIEW of a multidisciplinary COMMUNITY CARE PLAN prepared by another provider (not being a payment for a service to which items 734 to 779 apply) - not being an attendance in relation to a patient for whom, in the preceding 6 months, a payment has been made under item 720	01	A15	A1501		PROFESSIONAL ATTENDANCES	GP MANAGEMENT PLANS, TEAM CARE ARRANGEMENTS, MULTIDISCIPLINARY CARE PLANS	GP MANAGEMENT PLANS, TEAM CARE ARRANGEMENTS AND MULTIDISCIPLINARY CARE PLANS		0102	Non-referred attendances - Enhanced Primary Care
00727	00732	01/07/2005	30/04/2010		Attendance by a medical practitioner (including a general practitioner, but not including a specialist or consultant physician) to review or coordinate a review of: (a) a GP management plan prepared by a medical practitioner (or an associated medical practitioner) to which item 721 applies; or (b) team care arrangements which have been coordinated by the medical practitioner (or an associated medical practitioner) to which item 723 applies	01	A15	A1501		PROFESSIONAL ATTENDANCES	GP MANAGEMENT PLANS, TEAM CARE ARRANGEMENTS, MULTIDISCIPLINARY CARE PLANS	GP MANAGEMENT PLANS, TEAM CARE ARRANGEMENTS AND MULTIDISCIPLINARY CARE PLANS		0102	Non-referred attendances - Enhanced Primary Care
00728	00728	01/11/1999	31/10/2005		Attendance by a medical practitioner (including a general practitioner, but not including a specialist or consultant physician), as a member of a multidisciplinary care plan team, to CONTRIBUTE to a multidisciplinary DISCHARGE CARE PLAN or to a REVIEW of a multidisciplinary DISCHARGE CARE PLAN prepared by another provider (not being a service associated with a service to which items 722, 734 to 779 apply)	01	A15	A1501		PROFESSIONAL ATTENDANCES	GP MANAGEMENT PLANS, TEAM CARE ARRANGEMENTS, MULTIDISCIPLINARY CARE PLANS	GP MANAGEMENT PLANS, TEAM CARE ARRANGEMENTS AND MULTIDISCIPLINARY CARE PLANS		0102	Non-referred attendances - Enhanced Primary Care
00729	00729	01/07/2005	31/12/9999		Contribution by a medical practitioner (including a general practitioner, but not including a specialist or consultant physician), to a multidisciplinary care plan prepared by another provider or a review of a multidisciplinary care plan prepared by another provider (other than a service associated with a service to which any of items 735 to 758 apply)	01	A15	A1501		PROFESSIONAL ATTENDANCES	GP MANAGEMENT PLANS, TEAM CARE ARRANGEMENTS, MULTIDISCIPLINARY CARE PLANS	GP MANAGEMENT PLANS, TEAM CARE ARRANGEMENTS AND MULTIDISCIPLINARY CARE PLANS		0102	Non-referred attendances - Enhanced Primary Care
00730	00730	01/11/2000	31/10/2005		Attendance by a medical practitioner (including a general practitioner, but not including a specialist or consultant physician), as a member of a multidisciplinary care plan team, to make a CONTRIBUTION to a multidisciplinary CARE PLAN IN A RESIDENTIAL AGED CARE FACILITY or to a REVIEW of a multidisciplinary CARE PLAN IN A RESIDENTIAL AGED CARE FACILITY prepared by the residential aged care facility (not being a payment in respect of a service to which items 734 to 779 apply)	01	A15	A1501		PROFESSIONAL ATTENDANCES	GP MANAGEMENT PLANS, TEAM CARE ARRANGEMENTS, MULTIDISCIPLINARY CARE PLANS	GP MANAGEMENT PLANS, TEAM CARE ARRANGEMENTS AND MULTIDISCIPLINARY CARE PLANS		0102	Non-referred attendances - Enhanced Primary Care
00731	00731	01/07/2005	31/12/9999		Contribution by a medical practitioner (including a general practitioner, but not including a specialist or consultant physician), to: (a) a multidisciplinary care plan for a patient in a residential aged care facility, prepared by that facility, or to a review of such a plan prepared by such a facility; or (b) a multidisciplinary care plan prepared for a patient by another provider before the patient is discharged from a hospital, or to a review of such a plan prepared by another provider (other than a service associated with a service to which items 735 to 758 apply)	01	A15	A1501		PROFESSIONAL ATTENDANCES	GP MANAGEMENT PLANS, TEAM CARE ARRANGEMENTS, MULTIDISCIPLINARY CARE PLANS	GP MANAGEMENT PLANS, TEAM CARE ARRANGEMENTS AND MULTIDISCIPLINARY CARE PLANS		0102	Non-referred attendances - Enhanced Primary Care
00732	00732	01/05/2010	31/12/9999		Attendance by a medical practitioner (including a general practitioner, but not including a specialist or consultant physician) to review or coordinate a review of: (a) a GP management plan prepared by a medical practitioner (or an associated medical practitioner) to which item 721 applies; or (b) team care arrangements which have been coordinated by the medical practitioner (or an associated medical practitioner) to which item 723 applies	01	A15	A1501		PROFESSIONAL ATTENDANCES	GP MANAGEMENT PLANS, TEAM CARE ARRANGEMENTS, MULTIDISCIPLINARY CARE PLANS	GP MANAGEMENT PLANS, TEAM CARE ARRANGEMENTS AND MULTIDISCIPLINARY CARE PLANS		0102	Non-referred attendances - Enhanced Primary Care
00734	00735	01/11/2000	30/04/2010		Attendance by a medical practitioner (including a general practitioner, but not including a specialist or consultant physician), as a member of a multidisciplinary case conference team, to organise and coordinate: (a) a community case conference; or (b) a multidisciplinary case conference in a residential aged care facility; or (c) a multidisciplinary discharge case conference; if the conference lasts for at least 15 minutes, but for less than 20 minutes (other than a service associated with a service to which items 721 to 732 apply)	01	A15	A1502		PROFESSIONAL ATTENDANCES	GP MANAGEMENT PLANS, TEAM CARE ARRANGEMENTS, MULTIDISCIPLINARY CARE PLANS	CASE CONFERENCES		0102	Non-referred attendances - Enhanced Primary Care
00735	00735	01/05/2010	31/12/9999		Attendance by a medical practitioner (including a general practitioner, but not including a specialist or consultant physician), as a member of a multidisciplinary case conference team, to organise and coordinate: (a) a community case conference; or (b) a multidisciplinary case conference in a residential aged care facility; or (c) a multidisciplinary discharge case conference; if the conference lasts for at least 15 minutes, but for less than 20 minutes (other than a service associated with a service to which items 721 to 732 apply)	01	A15	A1502		PROFESSIONAL ATTENDANCES	GP MANAGEMENT PLANS, TEAM CARE ARRANGEMENTS, MULTIDISCIPLINARY CARE PLANS	CASE CONFERENCES		0102	Non-referred attendances - Enhanced Primary Care
00736	00739	01/11/2000	30/04/2010		Attendance by a medical practitioner (including a general practitioner, but not including a specialist or consultant physician), as a member of a multidisciplinary case conference team, to organise and coordinate: (a) a community case conference; or (b) a multidisciplinary case conference in a residential aged care facility; or (c) a multidisciplinary discharge case conference; if the conference lasts for at least 20 minutes, but for less than 40 minutes (other than a service associated with a service to which items 721 to 732 apply)	01	A15	A1502		PROFESSIONAL ATTENDANCES	GP MANAGEMENT PLANS, TEAM CARE ARRANGEMENTS, MULTIDISCIPLINARY CARE PLANS	CASE CONFERENCES		0102	Non-referred attendances - Enhanced Primary Care
00738	00743	01/11/2000	30/04/2010		Attendance by a medical practitioner (including a general practitioner, but not including a specialist or consultant physician), as a member of a multidisciplinary case conference team, to organise and coordinate: (a) a community case conference; or (b) a multidisciplinary case conference in a residential aged care facility; or (c) a multidisciplinary discharge case conference; if the conference lasts for at least 40 minutes (other than a service associated with a service to which items 721 to 732 apply)	01	A15	A1502		PROFESSIONAL ATTENDANCES	GP MANAGEMENT PLANS, TEAM CARE ARRANGEMENTS, MULTIDISCIPLINARY CARE PLANS	CASE CONFERENCES		0102	Non-referred attendances - Enhanced Primary Care
00739	00739	01/05/2010	31/12/9999		Attendance by a medical practitioner (including a general practitioner, but not including a specialist or consultant physician), as a member of a multidisciplinary case conference team, to organise and coordinate: (a) a community case conference; or (b) a multidisciplinary case conference in a residential aged care facility; or (c) a multidisciplinary discharge case conference; if the conference lasts for at least 20 minutes, but for less than 40 minutes (other than a service associated with a service to which items 721 to 732 apply)	01	A15	A1502		PROFESSIONAL ATTENDANCES	GP MANAGEMENT PLANS, TEAM CARE ARRANGEMENTS, MULTIDISCIPLINARY CARE PLANS	CASE CONFERENCES		0102	Non-referred attendances - Enhanced Primary Care
00740	00735	01/11/1999	30/04/2010		Attendance by a medical practitioner (including a general practitioner, but not including a specialist or consultant physician), as a member of a multidisciplinary case conference team, to organise and coordinate: (a) a community case conference; or (b) a multidisciplinary case conference in a residential aged care facility; or (c) a multidisciplinary discharge case conference; if the conference lasts for at least 15 minutes, but for less than 20 minutes (other than a service associated with a service to which items 721 to 732 apply)	01	A15	A1502		PROFESSIONAL ATTENDANCES	GP MANAGEMENT PLANS, TEAM CARE ARRANGEMENTS, MULTIDISCIPLINARY CARE PLANS	CASE CONFERENCES		0102	Non-referred attendances - Enhanced Primary Care
00742	00739	01/11/1999	30/04/2010		Attendance by a medical practitioner (including a general practitioner, but not including a specialist or consultant physician), as a member of a multidisciplinary case conference team, to organise and coordinate: (a) a community case conference; or (b) a multidisciplinary case conference in a residential aged care facility; or (c) a multidisciplinary discharge case conference; if the conference lasts for at least 20 minutes, but for less than 40 minutes (other than a service associated with a service to which items 721 to 732 apply)	01	A15	A1502		PROFESSIONAL ATTENDANCES	GP MANAGEMENT PLANS, TEAM CARE ARRANGEMENTS, MULTIDISCIPLINARY CARE PLANS	CASE CONFERENCES		0102	Non-referred attendances - Enhanced Primary Care
00743	00743	01/05/2010	31/12/9999		Attendance by a medical practitioner (including a general practitioner, but not including a specialist or consultant physician), as a member of a multidisciplinary case conference team, to organise and coordinate: (a) a community case conference; or (b) a multidisciplinary case conference in a residential aged care facility; or (c) a multidisciplinary discharge case conference; if the conference lasts for at least 40 minutes (other than a service associated with a service to which items 721 to 732 apply)	01	A15	A1502		PROFESSIONAL ATTENDANCES	GP MANAGEMENT PLANS, TEAM CARE ARRANGEMENTS, MULTIDISCIPLINARY CARE PLANS	CASE CONFERENCES		0102	Non-referred attendances - Enhanced Primary Care
00744	00743	01/11/1999	30/04/2010		Attendance by a medical practitioner (including a general practitioner, but not including a specialist or consultant physician), as a member of a multidisciplinary case conference team, to organise and coordinate: (a) a community case conference; or (b) a multidisciplinary case conference in a residential aged care facility; or (c) a multidisciplinary discharge case conference; if the conference lasts for at least 40 minutes (other than a service associated with a service to which items 721 to 732 apply)	01	A15	A1502		PROFESSIONAL ATTENDANCES	GP MANAGEMENT PLANS, TEAM CARE ARRANGEMENTS, MULTIDISCIPLINARY CARE PLANS	CASE CONFERENCES		0102	Non-referred attendances - Enhanced Primary Care
00746	00735	01/11/1999	30/04/2010		Attendance by a medical practitioner (including a general practitioner, but not including a specialist or consultant physician), as a member of a multidisciplinary case conference team, to organise and coordinate: (a) a community case conference; or (b) a multidisciplinary case conference in a residential aged care facility; or (c) a multidisciplinary discharge case conference; if the conference lasts for at least 15 minutes, but for less than 20 minutes (other than a service associated with a service to which items 721 to 732 apply)	01	A15	A1502		PROFESSIONAL ATTENDANCES	GP MANAGEMENT PLANS, TEAM CARE ARRANGEMENTS, MULTIDISCIPLINARY CARE PLANS	CASE CONFERENCES		0102	Non-referred attendances - Enhanced Primary Care
00747	00747	01/05/2010	31/12/9999		Attendance by a medical practitioner (including a general practitioner, but not including a specialist or consultant physician), as a member of a multidisciplinary case conference team, to participate in: (a) a community case conference; or (b) a multidisciplinary case conference in a residential aged care facility; or (c) a multidisciplinary discharge case conference; if the conference lasts for at least 15 minutes, but for less than 20 minutes (other than a service associated with a service to which items 721 to 732 apply)	01	A15	A1502		PROFESSIONAL ATTENDANCES	GP MANAGEMENT PLANS, TEAM CARE ARRANGEMENTS, MULTIDISCIPLINARY CARE PLANS	CASE CONFERENCES		0102	Non-referred attendances - Enhanced Primary Care
00748	18200	01/02/1984	30/11/1991		REGIONAL OR FIELD NERVE BLOCK, being 1 of the following nerve blocksabdominal (in association with an intraperitoneal operation); brachial plexus; caudal; cervical plexus (not including the uterine cervix); epidural (peridural); ilioinguinal, iliohypogastric, genitofemoral (involving all 3 nerves); intercostal (involving any 4 or more nerves, 1 or both sides); paravertebral (thoracic or lumbar); pudendal; retrobulbar with facial nerve; sacral or spinal (intrathecal)	03	T07			THERAPEUTIC PROCEDURES	REGIONAL OR FIELD NERVE BLOCKS			0400	Anaesthetics
00749	00739	01/11/1999	30/04/2010		Attendance by a medical practitioner (including a general practitioner, but not including a specialist or consultant physician), as a member of a multidisciplinary case conference team, to organise and coordinate: (a) a community case conference; or (b) a multidisciplinary case conference in a residential aged care facility; or (c) a multidisciplinary discharge case conference; if the conference lasts for at least 20 minutes, but for less than 40 minutes (other than a service associated with a service to which items 721 to 732 apply)	01	A15	A1502		PROFESSIONAL ATTENDANCES	GP MANAGEMENT PLANS, TEAM CARE ARRANGEMENTS, MULTIDISCIPLINARY CARE PLANS	CASE CONFERENCES		0102	Non-referred attendances - Enhanced Primary Care
00750	00750	01/05/2010	31/12/9999		Attendance by a medical practitioner (including a general practitioner, but not including a specialist or consultant physician), as a member of a multidisciplinary case conference team, to participate in: (a) a community case conference; or (b) a multidisciplinary case conference in a residential aged care facility; or (c) a multidisciplinary discharge case conference; if the conference lasts for at least 20 minutes, but for less than 40 minutes (other than a service associated with a service to which items 721 to 732 apply)	01	A15	A1502		PROFESSIONAL ATTENDANCES	GP MANAGEMENT PLANS, TEAM CARE ARRANGEMENTS, MULTIDISCIPLINARY CARE PLANS	CASE CONFERENCES		0102	Non-referred attendances - Enhanced Primary Care
00751	18203	01/07/1985	30/11/1991		MAINTENANCE OF A REGIONAL OR FIELD NERVE BLOCK referred to in item 18200 by the administration of local anaesthetic through an in situ needle or catheter when performed other than by the operating surgeon	03	T07			THERAPEUTIC PROCEDURES	REGIONAL OR FIELD NERVE BLOCKS			0400	Anaesthetics
00752	18206	01/02/1984	30/11/1991		(Note: Where an anaesthetic combines a regional nerve block with a general anaesthetic for an operative procedure, benefits will be paid only under the anaesthetic item relevant to the operation.The only instance where additional benefits are payable under an item in this Group is in relation to item 18206 or 18209, or for item 18210 to 18212 which apply to post-operative pain management) INTRODUCTION OF A NARCOTIC, for the control of postoperative pain, into the epidural or intrathecal space in conjunction with an operation	03	T07			THERAPEUTIC PROCEDURES	REGIONAL OR FIELD NERVE BLOCKS			0400	Anaesthetics
00753	18209	01/02/1984	30/11/1991		INTRODUCTION OF LOCAL ANAESTHETIC, for control of postoperative pain, into the epidural or intrathecal space, in conjunction with an operation	03	T07			THERAPEUTIC PROCEDURES	REGIONAL OR FIELD NERVE BLOCKS			0400	Anaesthetics
00754	18212	01/08/1987	30/11/1991		INTRODUCTION OF A REGIONAL OR FIELD NERVE block peri-operatively performed in the induction room, theatre or recovery room for the control of post operative pain via the brachial plexus in conjunction with shoulder surgery	03	T07			THERAPEUTIC PROCEDURES	REGIONAL OR FIELD NERVE BLOCKS			0400	Anaesthetics
00755	18215	01/02/1984	30/11/1991		NERVE BLOCK with local anaesthetic agent (with or without xray control), of the coeliac plexus, lumbar sympathetic chain, thoracic sympathetic chain, glossopharyngeal nerve or obturator nerve	03	T07			THERAPEUTIC PROCEDURES	REGIONAL OR FIELD NERVE BLOCKS			0400	Anaesthetics
00756	18218	01/02/1984	30/11/1991		NERVE BLOCK with alcohol, phenol or other neurolytic agent (with or without xray control, localisation by electrical stimulator or preliminary block with local anaesthetic) of the coeliac plexus nerve, the splanchnic nerves, the lumbar sympathetic chain, the thoracic sympathetic chain or a cranial nerve (other than the trigeminal nerve); or an epidural or caudal block	03	T07			THERAPEUTIC PROCEDURES	REGIONAL OR FIELD NERVE BLOCKS			0400	Anaesthetics
00757	00743	01/11/1999	30/04/2010		Attendance by a medical practitioner (including a general practitioner, but not including a specialist or consultant physician), as a member of a multidisciplinary case conference team, to organise and coordinate: (a) a community case conference; or (b) a multidisciplinary case conference in a residential aged care facility; or (c) a multidisciplinary discharge case conference; if the conference lasts for at least 40 minutes (other than a service associated with a service to which items 721 to 732 apply)	01	A15	A1502		PROFESSIONAL ATTENDANCES	GP MANAGEMENT PLANS, TEAM CARE ARRANGEMENTS, MULTIDISCIPLINARY CARE PLANS	CASE CONFERENCES		0102	Non-referred attendances - Enhanced Primary Care
00758	00758	01/05/2010	31/12/9999		Attendance by a medical practitioner (including a general practitioner, but not including a specialist or consultant physician), as a member of a multidisciplinary case conference team, to participate in: (a) a community case conference; or (b) a multidisciplinary case conference in a residential aged care facility; or (c) a multidisciplinary discharge case conference; if the conference lasts for at least 40 minutes (other than a service associated with a service to which items 721 to 732 apply)	01	A15	A1502		PROFESSIONAL ATTENDANCES	GP MANAGEMENT PLANS, TEAM CARE ARRANGEMENTS, MULTIDISCIPLINARY CARE PLANS	CASE CONFERENCES		0102	Non-referred attendances - Enhanced Primary Care
