ITEM	MAPPED_ITEM	Item_Start_Date	Item_End_Date	Item_reuse_flag	Mapped_Item_Desc	Mapped_Item_Category	Mapped_Item_Group	Mapped_Item_Subgroup	CATEGORY_DESC	GROUP_DESC	SUBGROUP_DESC	BTOS	BTOS_DESC	MODIFY_BBI_FLAG
02676	58706	01/02/1984	30/11/1991		Intravenous pyelography, with or without preliminary plain films and with or without tomography - (r)	05	I03	I0307	DIAGNOSTIC IMAGING SERVICES	DIAGNOSTIC RADIOLOGY	RADIOGRAPHIC EXAMINATION OF URINARY TRACT	0600	Diagnostic Imaging
02677	02677	01/11/2001	31/12/2999		Prolonged consultation of more than 45 minutes duration and which completes the minimum requirements of the Asthma Cycle of Care.	01	A19	A1903	PROFESSIONAL ATTENDANCES	OTHER NON-REFERRED ATTENDANCES ASSOCIATED WITH PIP INCENTIVE PAYMENTS TO WHICH NO OTHER ITEM APPLIES	COMPLETION OF THE ASTHMA CYCLE OF CARE	0103	Non-referred attendances - Other
02678	58709	01/02/1984	30/11/1991		Intravenous pyelography, including preliminary plain film and limited tomography, involving up to 3 tomographic cuts (R)	05	I03	I0307	DIAGNOSTIC IMAGING SERVICES	DIAGNOSTIC RADIOLOGY	RADIOGRAPHIC EXAMINATION OF URINARY TRACT	0600	Diagnostic Imaging
02681	58712	01/02/1984	30/11/1991		Intravenous pyelography, including preliminary plain film with delayed examination for the cysto-ureteric reflux (R)	05	I03	I0307	DIAGNOSTIC IMAGING SERVICES	DIAGNOSTIC RADIOLOGY	RADIOGRAPHIC EXAMINATION OF URINARY TRACT	0600	Diagnostic Imaging
02687	58715	01/02/1984	30/11/1991		Antegrade or retrograde pyelography, with or without preliminary plain films and with preparation and contrast injection - 1 side - (r)	05	I03	I0307	DIAGNOSTIC IMAGING SERVICES	DIAGNOSTIC RADIOLOGY	RADIOGRAPHIC EXAMINATION OF URINARY TRACT	0600	Diagnostic Imaging
02690	58718	01/02/1984	30/11/1991		Retrograde cystography or retrograde urethrography with or without preliminary plain films and with preparation and contrast injection - (R) (Anaes.)	05	I03	I0307	DIAGNOSTIC IMAGING SERVICES	DIAGNOSTIC RADIOLOGY	RADIOGRAPHIC EXAMINATION OF URINARY TRACT	0600	Diagnostic Imaging
02694	58721	01/02/1984	30/11/1991		Retrograde micturating cysto-urethrography, with preparation and contrast injection - (R) (Anaes.)	05	I03	I0307	DIAGNOSTIC IMAGING SERVICES	DIAGNOSTIC RADIOLOGY	RADIOGRAPHIC EXAMINATION OF URINARY TRACT	0600	Diagnostic Imaging
02697	58724	01/02/1984	30/11/1991		Retroperitoneal pneumogram (R)	05	I03	I0307	DIAGNOSTIC IMAGING SERVICES	DIAGNOSTIC RADIOLOGY	RADIOGRAPHIC EXAMINATION OF URINARY TRACT	0600	Diagnostic Imaging
02699	58900	01/02/1984	30/11/1991		Plain abdominal only, not being a service associated with a service to which item 58909, 58912, 58915 or 58924 applies (NR)	05	I03	I0308	DIAGNOSTIC IMAGING SERVICES	DIAGNOSTIC RADIOLOGY	RADIOGRAPHIC EXAMINATION OF ALIMENTARY TRACT AND BILIARY SYSTEM	0600	Diagnostic Imaging
02700	02700	01/11/2011	31/12/2999		Preparation by a medical practitioner who has not undertaken mental health skills training (including a general practitioner, but not including a specialist or consultant physician) of a gp mental health treatment plan for a patient (not being a service associated with a service to which items 2713 or 735 to 758 apply) lasting at least 20 minutes.a rebate will not be paid within twelve months of a previous claim for the same item or item 2701, 2715 or 2717 or within three months following a claim for item 2712, except where there has been a significant change in the patient's clinical condition or care circumstances that requires the preparation of a new gp mental health treatment plan.	01	A20	A2001	PROFESSIONAL ATTENDANCES	GP MENTAL HEALTH TREATMENT	GP MENTAL HEALTH TREATMENT PLANS	0102	Non-referred attendances - Enhanced Primary Care
02701	02701	01/11/2011	31/12/2999		Preparation by a medical practitioner who has not undertaken mental health skills training (including a general practitioner, but not including a specialist or consultant physician) of a gp mental health treatment plan for a patient (not being a service associated with a service to which items 2713 or 735 to 758 apply) lasting at least 40 minutes.a rebate will not be paid within twelve months of a previous claim for the same item or item 2700, 2715 or 2717 or within three months following a claim for item 2712, except where there has been a significant change in the patient's clinical condition or care circumstances that requires the preparation of a new gp mental health treatment plan	01	A20	A2001	PROFESSIONAL ATTENDANCES	GP MENTAL HEALTH TREATMENT	GP MENTAL HEALTH TREATMENT PLANS	0102	Non-referred attendances - Enhanced Primary Care
02702	02702	01/01/2010	31/10/2011		Preparation by a medical practitioner who has not undertaken mental health skills training (including a general practitioner, but not including a specialist or consultant physician) of a gp mental health treatment plan for a patient (not being a service associated with a service to which items 2713 or 734 to 779 apply).a rebate will not be paid within twelve months of a previous claim for the same item or item 2710 or within three months following a claim for item 2712, except where there has been a significant change in the patient's clinical condition or care circumstances that requires the preparation of a new gp mental health treatment plan.	01	A20	A2001	PROFESSIONAL ATTENDANCES	GP MENTAL HEALTH TREATMENT	GP MENTAL HEALTH TREATMENT PLANS	0102	Non-referred attendances - Enhanced Primary Care
02703	58903	01/02/1984	30/11/1991		Plain abdominal only, not being a service associated with a service to which item 58909, 58912, 58915 or 58924 applies (R)	05	I03	I0308	DIAGNOSTIC IMAGING SERVICES	DIAGNOSTIC RADIOLOGY	RADIOGRAPHIC EXAMINATION OF ALIMENTARY TRACT AND BILIARY SYSTEM	0600	Diagnostic Imaging
02704	02704	30/07/2002	30/04/2007		Note: Benefits included in Subgroup 4, a18 or a19, are payable for one service per patient only in a 12-month period, unless a further 3 Step Mental Health Process is clinically indicated.  At a minimum the 3 Step Mental Health Process must include:  - at least 2 consultations of more than twenty minutes each for a patient with an assessed mental health disorder; - at least one of the consultations to have been a planned visit which must include the review step; - an assessment and formulation or diagnosis of the mental health disorder/s; - provision of a written mental health plan and appropriate education to the patient and/or the carer (with the patient's agreement); - a review of the patient's progress against the goals included in the mental health plan. This review to have been conducted a minimum of 4 weeks and a maximum of 6 months from the consultation in which the mental health plan was prepared; and - utilising an outcome tool in the assessment and review stages except where considered clinically inappropriate.  The 3 Step Mental Health Process can only be provided by a medical practitioner (not including a general practitioner, a specialist or consultant physician), who practices in general practice and has been notified to Medicare Australia as having the required credentials.  surgery consultations  (Professional attendance at consulting rooms)  long consultation of more than 25 minutes duration but not more than 45 minutes duration   and which completes the requirements of the 3 Step Mental Health Process.	01	A19	A1904	PROFESSIONAL ATTENDANCES	OTHER NON-REFERRED ATTENDANCES ASSOCIATED WITH PIP INCENTIVE PAYMENTS TO WHICH NO OTHER ITEM APPLIES	COMPLETION OF THE 3 STEP MENTAL HEALTH PROCESS	0103	Non-referred attendances - Other
02705	02705	30/07/2002	30/04/2007		PROLONGED CONSULTATION of more than 45 minutes duration AND which completes the requirements of the 3 Step Mental Health Process.	01	A19	A1904	PROFESSIONAL ATTENDANCES	OTHER NON-REFERRED ATTENDANCES ASSOCIATED WITH PIP INCENTIVE PAYMENTS TO WHICH NO OTHER ITEM APPLIES	COMPLETION OF THE 3 STEP MENTAL HEALTH PROCESS	0103	Non-referred attendances - Other
02706	58906	01/02/1984	30/11/1991		Oesophagus, with or without examination for foreign body or barium swallow (R)	05	I03	I0308	DIAGNOSTIC IMAGING SERVICES	DIAGNOSTIC RADIOLOGY	RADIOGRAPHIC EXAMINATION OF ALIMENTARY TRACT AND BILIARY SYSTEM	0600	Diagnostic Imaging
02707	02707	30/07/2002	30/04/2007		OUT-OF-SURGERY CONSULTATIONS (Professional attendance at a place other than the consulting rooms) LONG CONSULTATION of more than 25 minutes duration but not more than 45 minutes duration AND which completes the requirements of the 3 Step Mental Health Process.	01	A19	A1904	PROFESSIONAL ATTENDANCES	OTHER NON-REFERRED ATTENDANCES ASSOCIATED WITH PIP INCENTIVE PAYMENTS TO WHICH NO OTHER ITEM APPLIES	COMPLETION OF THE 3 STEP MENTAL HEALTH PROCESS	0103	Non-referred attendances - Other
02708	02708	30/07/2002	30/04/2007		PROLONGED CONSULTATION of more than 45 minutes duration AND which completes the requirements of the 3 Step Mental Health Process.	01	A19	A1904	PROFESSIONAL ATTENDANCES	OTHER NON-REFERRED ATTENDANCES ASSOCIATED WITH PIP INCENTIVE PAYMENTS TO WHICH NO OTHER ITEM APPLIES	COMPLETION OF THE 3 STEP MENTAL HEALTH PROCESS	0103	Non-referred attendances - Other
02709	58909	01/02/1984	30/11/1991		Barium or other opaque meal of 1 or more of pharynx, oesophagus, stomach or duodenum, with or without preliminary plain films of pharynx, chest or duodenum, not being a service associated with a service to which item 57939 or 57942 or 57945 applies - (R)	05	I03	I0308	DIAGNOSTIC IMAGING SERVICES	DIAGNOSTIC RADIOLOGY	RADIOGRAPHIC EXAMINATION OF ALIMENTARY TRACT AND BILIARY SYSTEM	0600	Diagnostic Imaging
02710	02710	01/11/2006	31/10/2011		Preparation by a medical practitioner who has undertaken mental health skills training (including a general practitioner, but not including a specialist or consultant physician) of a gp mental health treatment plan for a patient (not being a service associated with a service to which items 2713 or 734 to 779 apply).a rebate will not be paid within twelve months of a previous claim for the same item or item 2702 or within three months following a claim for item 2712, except where there has been a significant change in the patient's clinical condition or care circumstances that requires the preparation of a new gp mental health treatment plan.	01	A20	A2001	PROFESSIONAL ATTENDANCES	GP MENTAL HEALTH TREATMENT	GP MENTAL HEALTH TREATMENT PLANS	0102	Non-referred attendances - Enhanced Primary Care
02711	58912	01/02/1984	30/11/1991		Barium or other opaque meal of oesophagus, stomach, duodenum and follow through to colon, with or without screening of chest and with or without preliminary plain film (R)	05	I03	I0308	DIAGNOSTIC IMAGING SERVICES	DIAGNOSTIC RADIOLOGY	RADIOGRAPHIC EXAMINATION OF ALIMENTARY TRACT AND BILIARY SYSTEM	0600	Diagnostic Imaging
02712	02712	01/11/2006	31/12/2999		Attendance by a medical practitioner (including a general practitioner, but not including a specialist or consultant physician) to review a gp mental health treatment plan prepared by that medical practitioner (or an associated medical practitioner) to which item 2700, 2701, 2715, 2717 or former items 2702 and 2710 applies or to review a psychiatrist assessment and management plan to which item 291 applies (not being a service associated with a service to which items 2713 or 735 to 758 apply).a rebate will not be paid within three months of a previous claim for item 2712 or within four weeks following a claim for item 2700, 2701, 2715 or 2717, except where there has been a significant change in the patient's clinical condition or care circumstances that requires the preparation of a new review of a gp mental health treatment plan.	01	A20	A2001	PROFESSIONAL ATTENDANCES	GP MENTAL HEALTH TREATMENT	GP MENTAL HEALTH TREATMENT PLANS	0102	Non-referred attendances - Enhanced Primary Care
02713	02713	01/11/2006	31/12/2999		Professional attendance by a medical practitioner (including a general practitioner, but not including a specialist or consultant physician) involving taking relevant history, identifying presenting problem(s), providing treatment, advice and/or referral for other services or treatments and documenting the outcomes of the consultation, on a patient in relation to a mental disorder and lasting at least 20 minutes (not being a service associated with a service to which items 2700, 2701, 2715, 2717 or 2712 apply).surgery consultation (Professional attendance at consulting rooms)	01	A20	A2001	PROFESSIONAL ATTENDANCES	GP MENTAL HEALTH TREATMENT	GP MENTAL HEALTH TREATMENT PLANS	0102	Non-referred attendances - Enhanced Primary Care
02714	58915	01/02/1984	30/11/1991		Barium or other opaque meal, small bowel series only, with or without preliminary plain film (R)	05	I03	I0308	DIAGNOSTIC IMAGING SERVICES	DIAGNOSTIC RADIOLOGY	RADIOGRAPHIC EXAMINATION OF ALIMENTARY TRACT AND BILIARY SYSTEM	0600	Diagnostic Imaging
02715	02715	01/11/2011	31/12/2999		Preparation by a medical practitioner who has undertaken mental health skills training (including a general practitioner, but not including a specialist or consultant physician) of a gp mental health treatment plan for a patient (not being a service associated with a service to which items 2713 or 735 to 758 apply) lasting at least 20 minutes. a rebate will not be paid within twelve months of a previous claim for the same item or item 2700, 2701 or 2717 or within three months following a claim for item 2712, except where there has been a significant change in the patient's clinical condition or care circumstances that requires the preparation of a new gp mental health treatment plan	01	A20	A2001	PROFESSIONAL ATTENDANCES	GP MENTAL HEALTH TREATMENT	GP MENTAL HEALTH TREATMENT PLANS	0102	Non-referred attendances - Enhanced Primary Care
02716	58918	01/02/1984	30/11/1991		Opaque enema (R)	05	I03	I0308	DIAGNOSTIC IMAGING SERVICES	DIAGNOSTIC RADIOLOGY	RADIOGRAPHIC EXAMINATION OF ALIMENTARY TRACT AND BILIARY SYSTEM	0600	Diagnostic Imaging
02717	02717	01/11/2011	31/12/2999		Preparation by a medical practitioner who has undertaken mental health skills training (including a general practitioner, but not including a specialist or consultant physician) of a gp mental health treatment plan for a patient (not being a service associated with a service to which items 2713 or 735 to 758 apply) lasting at least 40 minutes.a rebate will not be paid within twelve months of a previous claim for the same item or item 2700, 2701 or 2715 or within three months following a claim for item 2712, except where there has been a significant change in the patient's clinical condition or care circumstances that requires the preparation of a new gp mental health treatment plan.	01	A20	A2001	PROFESSIONAL ATTENDANCES	GP MENTAL HEALTH TREATMENT	GP MENTAL HEALTH TREATMENT PLANS	0102	Non-referred attendances - Enhanced Primary Care
02718	58921	01/02/1984	30/11/1991		Opaque enema, with or without air contrast study and with or without preliminary plain films - (R)	05	I03	I0308	DIAGNOSTIC IMAGING SERVICES	DIAGNOSTIC RADIOLOGY	RADIOGRAPHIC EXAMINATION OF ALIMENTARY TRACT AND BILIARY SYSTEM	0600	Diagnostic Imaging
02719	02719	01/11/2011	29/02/2012		Attendance by a medical practitioner (including a general practitioner, but not including a specialist or consultant physician) to REVIEW a GP MENTAL HEALTH TREATMENT PLAN prepared by that medical practitioner (or an associated medical practitioner) to which former items 2702 or 2710 applies or to REVIEW a PSYCHIATRIST ASSESSMENT AND MANAGEMENT PLAN to which item 291 applies (not being a service associated with a service to which items 2713 or 735 to 758 apply). A rebate will not be paid within three months of a previous claim for the same item, within three months following the review of a GP mental health treatment plan for the patient under item 2712 or within four weeks following a claim for item 2700, 2701, 2715, 2717, 2702 or 2710 except where there has been a significant change in the patient's clinical condition or care circumstances that requires the preparation of a new review of a GP Mental Health Treatment Plan.	01	A20	A2001	PROFESSIONAL ATTENDANCES	GP MENTAL HEALTH TREATMENT	GP MENTAL HEALTH TREATMENT PLANS	0102	Non-referred attendances - Enhanced Primary Care
02720	58924	01/02/1984	30/11/1991		Graham's test (cholecystography), with preliminary plain films and with or without tomography - (R)	05	I03	I0308	DIAGNOSTIC IMAGING SERVICES	DIAGNOSTIC RADIOLOGY	RADIOGRAPHIC EXAMINATION OF ALIMENTARY TRACT AND BILIARY SYSTEM	0600	Diagnostic Imaging
02721	02721	01/11/2002	31/12/2999		Medical practitioner attendance (including a general practitioner, but not including a specialist or consultant physician) associated with provision of focussed psychological strategies  Note:  These services may only be provided by a medical practitioner who is registered with Medicare Australia as having satisfied the requirements for higher level mental health skills for the provision of the service.  Focussed psychological strategies are specific mental health care management strategies, derived from evidence based psychological therapies, that have been shown to integrate the best external evidence of clinical effectiveness with general practice clinical expertise. These strategies are required to be provided to patients by a credentialed medical practitioner and are time limited; being deliverable, in up to ten planned sessions per calendar year. in exceptional circumstances, following review by the practitioner managing the patient either under the gp mental health treatment plan or under the psychiatric assessment and management plan, up to a further 6 services may be approved from 1 march 2012 to 31 december 2012 to an individual patient. Medical practitioners must be notified to Medicare Australia by the General Practice Mental Health Standards Collaboration that they have met the required standards for higher level mental health skills. a session should last for a minimum of 30 minutes.   fps attendance Professional attendance for the purpose of providing focussed psychological strategies (from the list included in the Explanatory Notes) for assessed mental disorders by a medical practitioner registered with Medicare Australia as meeting the credentialling requirements for provision of this service, and lasting at least 30 minutes to less than 40 minutes.   surgery consultation (Professional attendance at consulting rooms)	01	A20	A2002	PROFESSIONAL ATTENDANCES	GP MENTAL HEALTH TREATMENT	FOCUSSED PSYCHOLOGICAL STRATEGIES	0103	Non-referred attendances - Other
02722	58927	01/02/1984	30/11/1991		Cholegraphy direct, with or without preliminary plain films and with preparation and contrast injection, not being a service associated with a service to which item 30439 applies - (R)	05	I03	I0308	DIAGNOSTIC IMAGING SERVICES	DIAGNOSTIC RADIOLOGY	RADIOGRAPHIC EXAMINATION OF ALIMENTARY TRACT AND BILIARY SYSTEM	0600	Diagnostic Imaging
02723	02723	01/11/2002	31/12/2999		Out-of-surgery consultation (professional attendance at a place other than consulting rooms).	01	A20	A2002	PROFESSIONAL ATTENDANCES	GP MENTAL HEALTH TREATMENT	FOCUSSED PSYCHOLOGICAL STRATEGIES	0103	Non-referred attendances - Other
02724	58930	01/02/1984	30/11/1991		Cholegraphy  intravenous (R)	05	I03	I0308	DIAGNOSTIC IMAGING SERVICES	DIAGNOSTIC RADIOLOGY	RADIOGRAPHIC EXAMINATION OF ALIMENTARY TRACT AND BILIARY SYSTEM	0600	Diagnostic Imaging
02725	02725	01/11/2002	31/12/2999		Fps extended attendance professional attendance for the purpose of providing focussed psychological strategies for assessed mental health disorders, by a medical practitioner registered with Medicare Australia as meeting the credentialing requirements for provision of this service, and lasting at least 40 minutes.surgery consultation (professional attendance at consulting rooms).	01	A20	A2002	PROFESSIONAL ATTENDANCES	GP MENTAL HEALTH TREATMENT	FOCUSSED PSYCHOLOGICAL STRATEGIES	0103	Non-referred attendances - Other
02726	58933	01/02/1984	30/11/1991		Cholegraphy, percutaneous transhepatic, with or without preliminary plain films and with preparation and contrast injection - (R)	05	I03	I0308	DIAGNOSTIC IMAGING SERVICES	DIAGNOSTIC RADIOLOGY	RADIOGRAPHIC EXAMINATION OF ALIMENTARY TRACT AND BILIARY SYSTEM	0600	Diagnostic Imaging
02727	02727	01/11/2002	31/12/2999		Out-of-surgery consultation (professional attendance at a place other than consulting rooms)	01	A20	A2002	PROFESSIONAL ATTENDANCES	GP MENTAL HEALTH TREATMENT	FOCUSSED PSYCHOLOGICAL STRATEGIES	0103	Non-referred attendances - Other
02728	58936	01/02/1984	30/11/1991		Cholegraphy, drip infusion, with or without preliminary plain films, with preparation and contrast injection and with or without tomography - (R)	05	I03	I0308	DIAGNOSTIC IMAGING SERVICES	DIAGNOSTIC RADIOLOGY	RADIOGRAPHIC EXAMINATION OF ALIMENTARY TRACT AND BILIARY SYSTEM	0600	Diagnostic Imaging
02730	59100	01/02/1984	30/11/1991		Foreign body in eye (special method, Sweet's or other) (R)	05	I03	I0309	DIAGNOSTIC IMAGING SERVICES	DIAGNOSTIC RADIOLOGY	RADIOGRAPHIC EXAMINATION FOR LOCALISATION OF FOREIGN BODIES	0600	Diagnostic Imaging
02732	59103	01/02/1984	30/11/1991		Localisation of foreign body, if provided in conjunction with a service described in subgroups 1 to 12 of group i3 (r)	05	I03	I0309	DIAGNOSTIC IMAGING SERVICES	DIAGNOSTIC RADIOLOGY	RADIOGRAPHIC EXAMINATION FOR LOCALISATION OF FOREIGN BODIES	0600	Diagnostic Imaging
02734	59300	01/02/1984	30/11/1991		Mammography of both breasts, if there is a reason to suspect the presence of malignancy because of: (i) the past occurrence of breast malignancy in the patient or members of the patient's family; or (ii) symptoms or indications of malignancy found on an examination of the patient by a medical practitioner. Unless otherwise indicated, mammography includes both breasts (r)	05	I03	I0310	DIAGNOSTIC IMAGING SERVICES	DIAGNOSTIC RADIOLOGY	RADIOGRAPHIC EXAMINATION OF BREASTS	0600	Diagnostic Imaging
02736	59303	01/02/1984	30/11/1991		"Mammography of one breast,  if: (a) the patient is referred with a specific request for a unilateral mammogram; and (b) there is reason to suspect the presence of malignancy because of: (i) the past occurrence of breast malignancy in the patient or members of the patient's family; or 	(ii)	symptoms or indications of malignancy found on an examination of the patient by a medical practitioner (r)"	05	I03	I0310	DIAGNOSTIC IMAGING SERVICES	DIAGNOSTIC RADIOLOGY	RADIOGRAPHIC EXAMINATION OF BREASTS	0600	Diagnostic Imaging
02738	59500	01/02/1984	30/11/1991		Pregnant uterus (R)	05	I03	I0311	DIAGNOSTIC IMAGING SERVICES	DIAGNOSTIC RADIOLOGY	RADIOGRAPHIC EXAMINATION IN CONNECTION WITH PREGNANCY	0600	Diagnostic Imaging
02740	59503	01/02/1984	30/11/1991		Pelvimetry, not being a service associated with a service to which item 57201 applies (R)	05	I03	I0311	DIAGNOSTIC IMAGING SERVICES	DIAGNOSTIC RADIOLOGY	RADIOGRAPHIC EXAMINATION IN CONNECTION WITH PREGNANCY	0600	Diagnostic Imaging
02742	59506	01/02/1984	30/11/1991		Control Xrays in conjunction with intrauterine foetal blood transfusion (R)	05	I03	I0311	DIAGNOSTIC IMAGING SERVICES	DIAGNOSTIC RADIOLOGY	RADIOGRAPHIC EXAMINATION IN CONNECTION WITH PREGNANCY	0600	Diagnostic Imaging
02744	59900	01/02/1984	30/11/1991		Serial angiocardiography (rapid cassette changing)  each series (R) (Anaes.)	05	I03	I0313	DIAGNOSTIC IMAGING SERVICES	DIAGNOSTIC RADIOLOGY	ANGIOGRAPHY	0600	Diagnostic Imaging
02746	59903	01/02/1984	30/11/1991		Angiocardiography, including the service mentioned in item 59970, 59974, 61109 or 61110, not being a service to which item 59912 or 59925 applies (R) (K) (Anaes.))	05	I03	I0313	DIAGNOSTIC IMAGING SERVICES	DIAGNOSTIC RADIOLOGY	ANGIOGRAPHY	0600	Diagnostic Imaging
02748	59906	01/02/1984	30/11/1991		Serial angiocardiography (biplane)  each series (R) (Anaes.)	05	I03	I0313	DIAGNOSTIC IMAGING SERVICES	DIAGNOSTIC RADIOLOGY	ANGIOGRAPHY	0600	Diagnostic Imaging
02750	59909	01/02/1984	30/11/1991		Serial angiocardiography (indirect rollfilm method)  each series (R)	05	I03	I0313	DIAGNOSTIC IMAGING SERVICES	DIAGNOSTIC RADIOLOGY	ANGIOGRAPHY	0600	Diagnostic Imaging
02751	59912	01/02/1984	30/11/1991		Selective coronary arteriography, including the service mentioned in item 59970, 59974, 61109 or 61110, not being a service to which item 59903 or 59925 applies (R) (K) (Anaes.)	05	I03	I0313	DIAGNOSTIC IMAGING SERVICES	DIAGNOSTIC RADIOLOGY	ANGIOGRAPHY	0600	Diagnostic Imaging
02752	59700	01/02/1984	30/11/1991		Discography, each disc, with or without preliminary plain films and with preparation and contrast injection - (R) (Anaes.)	05	I03	I0312	DIAGNOSTIC IMAGING SERVICES	DIAGNOSTIC RADIOLOGY	RADIOGRAPHIC EXAMINATION WITH OPAQUE OR CONTRAST MEDIA	0600	Diagnostic Imaging
02754	59703	01/02/1984	30/11/1991		Dacryocystography, 1 side, with or without preliminary plain film and with preparation and contrast injection - (R)	05	I03	I0312	DIAGNOSTIC IMAGING SERVICES	DIAGNOSTIC RADIOLOGY	RADIOGRAPHIC EXAMINATION WITH OPAQUE OR CONTRAST MEDIA	0600	Diagnostic Imaging
02756	59706	01/02/1984	30/11/1991		Encephalography (R)	05	I03	I0312	DIAGNOSTIC IMAGING SERVICES	DIAGNOSTIC RADIOLOGY	RADIOGRAPHIC EXAMINATION WITH OPAQUE OR CONTRAST MEDIA	0600	Diagnostic Imaging
02758	59915	01/02/1984	30/11/1991		Cerebral angiography  1 side (R)	05	I03	I0313	DIAGNOSTIC IMAGING SERVICES	DIAGNOSTIC RADIOLOGY	ANGIOGRAPHY	0600	Diagnostic Imaging
02760	59709	01/02/1984	30/11/1991		Cerebral ventriculography (R)	05	I03	I0312	DIAGNOSTIC IMAGING SERVICES	DIAGNOSTIC RADIOLOGY	RADIOGRAPHIC EXAMINATION WITH OPAQUE OR CONTRAST MEDIA	0600	Diagnostic Imaging
02762	59712	01/02/1984	30/11/1991		Hysterosalpingography, with without preliminary plain films and with preparation and contrast injection - (R) (Anaes.)	05	I03	I0312	DIAGNOSTIC IMAGING SERVICES	DIAGNOSTIC RADIOLOGY	RADIOGRAPHIC EXAMINATION WITH OPAQUE OR CONTRAST MEDIA	0600	Diagnostic Imaging
02764	59715	01/02/1984	30/11/1991		Bronchography, 1 side, with or without preliminary plain films and with preparation and contrast injection - (R) (Anaes.)	05	I03	I0312	DIAGNOSTIC IMAGING SERVICES	DIAGNOSTIC RADIOLOGY	RADIOGRAPHIC EXAMINATION WITH OPAQUE OR CONTRAST MEDIA	0600	Diagnostic Imaging
02766	59918	01/02/1984	30/11/1991		Arteriography, peripheral  1 side (R)	05	I03	I0313	DIAGNOSTIC IMAGING SERVICES	DIAGNOSTIC RADIOLOGY	ANGIOGRAPHY	0600	Diagnostic Imaging
02768	59718	01/02/1984	30/11/1991		Phlebography, 1 side, with or without preliminary plain films and with preparation and contrast injection - (r) (Anaes.)	05	I03	I0312	DIAGNOSTIC IMAGING SERVICES	DIAGNOSTIC RADIOLOGY	RADIOGRAPHIC EXAMINATION WITH OPAQUE OR CONTRAST MEDIA	0600	Diagnostic Imaging
02770	59921	01/02/1984	30/11/1991		Aortography (R)	05	I03	I0313	DIAGNOSTIC IMAGING SERVICES	DIAGNOSTIC RADIOLOGY	ANGIOGRAPHY	0600	Diagnostic Imaging
02772	59721	01/02/1984	30/11/1991		Splenography (R)	05	I03	I0312	DIAGNOSTIC IMAGING SERVICES	DIAGNOSTIC RADIOLOGY	RADIOGRAPHIC EXAMINATION WITH OPAQUE OR CONTRAST MEDIA	0600	Diagnostic Imaging
02773	59724	01/02/1984	30/11/1991		Myelography, 1 or more regions, with or without preliminary plain films and with preparation and contrast injection, not being a service associated with a service to which item 56219 applies - (R) (Anaes.)	05	I03	I0312	DIAGNOSTIC IMAGING SERVICES	DIAGNOSTIC RADIOLOGY	RADIOGRAPHIC EXAMINATION WITH OPAQUE OR CONTRAST MEDIA	0600	Diagnostic Imaging
02774	59727	01/02/1984	30/11/1991		Myelography, 2 regions, not being a service associated with a service to which item 56219 applies (R)	05	I03	I0312	DIAGNOSTIC IMAGING SERVICES	DIAGNOSTIC RADIOLOGY	RADIOGRAPHIC EXAMINATION WITH OPAQUE OR CONTRAST MEDIA	0600	Diagnostic Imaging
02775	59730	01/02/1984	30/11/1991		Myelography, 3 regions, not being a service associated with a service to which item 56219 applies(R)	05	I03	I0312	DIAGNOSTIC IMAGING SERVICES	DIAGNOSTIC RADIOLOGY	RADIOGRAPHIC EXAMINATION WITH OPAQUE OR CONTRAST MEDIA	0600	Diagnostic Imaging
02776	59924	01/02/1984	30/11/1991		Selective arteriography  per injection and film or data acquisition run (R)	05	I03	I0313	DIAGNOSTIC IMAGING SERVICES	DIAGNOSTIC RADIOLOGY	ANGIOGRAPHY	0600	Diagnostic Imaging
02778	59733	01/02/1984	30/11/1991		Sialography, 1 side, with preparation and contrast injection, not being a service associated with a service to which item 57918 applies - (R)	05	I03	I0312	DIAGNOSTIC IMAGING SERVICES	DIAGNOSTIC RADIOLOGY	RADIOGRAPHIC EXAMINATION WITH OPAQUE OR CONTRAST MEDIA	0600	Diagnostic Imaging
02780	59736	01/02/1984	30/11/1991		Vasoepididymography, 1 side, for other than an investigation for reversal of previous sterilisation - (R)	05	I03	I0312	DIAGNOSTIC IMAGING SERVICES	DIAGNOSTIC RADIOLOGY	RADIOGRAPHIC EXAMINATION WITH OPAQUE OR CONTRAST MEDIA	0600	Diagnostic Imaging
02782	59739	01/02/1984	30/11/1991		Sinogram or fistulogram, 1 or more regions, with or without preliminary plain films and with preparation and contrast injection - (R)	05	I03	I0312	DIAGNOSTIC IMAGING SERVICES	DIAGNOSTIC RADIOLOGY	RADIOGRAPHIC EXAMINATION WITH OPAQUE OR CONTRAST MEDIA	0600	Diagnostic Imaging
02784	59742	01/02/1984	30/11/1991		Laryngography with contrast media (R)	05	I03	I0312	DIAGNOSTIC IMAGING SERVICES	DIAGNOSTIC RADIOLOGY	RADIOGRAPHIC EXAMINATION WITH OPAQUE OR CONTRAST MEDIA	0600	Diagnostic Imaging
02786	59745	01/02/1984	30/11/1991		Pneumoarthrography (R)	05	I03	I0312	DIAGNOSTIC IMAGING SERVICES	DIAGNOSTIC RADIOLOGY	RADIOGRAPHIC EXAMINATION WITH OPAQUE OR CONTRAST MEDIA	0600	Diagnostic Imaging
